autor,link,link1,titulo,fecha,id
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/1880s/feuer/index.htm,Ludwig Feuerbach y el fin de la filosofia clasica alemana,1880,marx_engels Ludwig Feuerbach y el fin de la filosofía clásica alemana. _
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/cartas/e28-12-86.htm,Carta a Florence Kelley Wischnewetzky 28 de diciembre de 1886,1863,"marx_engels Carta a Florence Kelley-Wischnewetzky (28 de diciembre de
  1886) _"
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/1870s/vivienda/1.htm,Prefacio a la segunda edicion de Contribucion al problema de la vivienda,1870,marx_engels Prefacio a la segunda edición de Contribución al problema de la vivienda. _
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/cartas/e1888-1-07.htm,Carta de Engels a Adolph Sorge 7 de enero de 1888,1888,"marx_engels Carta de Engels a Adolph Sorge (7
  de enero de 1888) _"
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/1880s/1888viol.htm,El papel de la violencia en la historia,1880,"marx_engels El papel de la violencia en la
  historia. _"
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/cartas/e1889-12-04.htm,Carta de Engels a Victor Adler 4 de diciembre de 1889,1889,"marx_engels Carta de Engels a Victor Adler (4
  de diciembre de 1889) _"
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/cartas/e1889-12-07.htm,Carta de Engels a Adolph Sorge 7 de diciembre de 1889,1889,"marx_engels Carta de Engels a Adolph Sorge (7
  de diciembre de 1889) _"
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/cartas/e1890-1-11.htm,Carta de Engels a Herman Schlutter 11 de enero de 1890,1890,"marx_engels Carta de Engels a Herman Schlutter
  (11 de enero de 1890) _"
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/cartas/e1890-2-08.htm,Carta de Engels a Adolph Sorge 8 de febrero de 1890,1890,"marx_engels Carta de Engels a Adolph Sorge (8
  de febrero de 1890) _"
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/cartas/e1890-4-19.htm,Carta de Engels a Adolph Sorge 19 de abril de 1890,1890,"marx_engels Carta de Engels a Adolph Sorge (19
  de abril de 1890 _"
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/cartas/e1890-4-28.htm,Carta de Engels a un corresponsal desconocido 28 de abril de 1890,1890,"marx_engels Carta de Engels a un corresponsal
  desconocido (28 de abril de 1890) _"
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/cartas/e5-8-90.htm,Carta de Engels a Konrad Schmidt 5 de agosto de 1890,1863,marx_engels Carta de Engels a Konrad Schmidt (5 de agosto de 1890) _
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/cartas/e21-8-90.htm,Carta de Engelsa Otto von Boenigk 21 de agosto de 1890,1863,marx_engels Carta de Engelsa Otto von Boenigk (21 de agosto de 1890) _
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/cartas/e21-9-90.htm,Carta de Engels a Jose Bloch 21 de septiembre de 1890,1863,marx_engels Carta de Engels a José Bloch (21 de septiembre de 1890) _
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/cartas/e27-x-90.htm,Carta de Engels a Konrad Schmidt 27 de octubre de 1890,1863,marx_engels Carta de Engels a Konrad Schmidt (27 de octubre de 1890) _
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/cartas/e23-02-91.htm,Carta de Engels a Karl Kautsky 23 de febrero de 1891,1863,marx_engels Carta de Engels a Karl Kautsky (23 de febrero de 1891) _
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/1870s/gcfran/intro.htm,Introduccion a La guerra civil en Francia de Carlos Marx,1870,marx_engels Introducción a La guerra civil en Francia de Carlos Marx. _
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/1890s/1891criti.htm,Contribucion a la critica del proyecto de programa socialdemocrata de 1891,1890,marx_engels Contribución a la crítica del proyecto de programa socialdemocrata de 1891. _
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/1891/marzo/17.htm,Saludo a los trabajadores francese en el 20 aniversario de la Comuna de Paris,1891,"marx_engels Saludo a los trabajadores francese en
  el 20 aniversario de la Comuna de Paris _"
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/1890s/prefa2ed.htm,Prefacio a la 2a edicion alemana de 1892 de La situacion de la clase obrera en Inglaterra,1890,"marx_engels Prefacio a la 2a. edición alemana de 1892 de La situación de la clase 
obrera en Inglaterra. _"
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/1892/engels-la-marca.htm,La Marca,1892,marx_engels La Marca _
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/cartas/e1893-2-24.htm,Carta de Engels a Nikolai Frantsevich Danielson 24 de febrero de 1893,1893,marx_engels Carta de Engels a Nikolai Frantsevich Danielson (24 de febrero de 1893) _
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/cartas/e1893-7-14.htm,Carta de Engels a Franz Mehring 14 de julio de 1893,1893,marx_engels Carta de Engels a Franz Mehring (14 de julio de 1893) _
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/cartas/e17-x-93.htm,Carta de Engels a Nikolai Frantsevich Danielson 17 de octubre de 1893,1863,marx_engels Carta de Engels a Nikolai Frantsevich Danielson (17 de octubre de 1893) _
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/1890s/1894rusia.htm,Acerca de la cuestion social en Rusia,1890,marx_engels Acerca de la cuestión social en Rusia. _
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/cartas/e25-i-94.htm,Carta de Engels a W Borgius 25 de enero de 1894,1863,marx_engels Carta de Engels a W. Borgius (25 de enero de 1894) _
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/1890s/26-i-94.htm,La venidera revolucion italiana y el Partido Socialista,1890,marx_engels La venidera revolución italiana y el Partido Socialista. _
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/1890s/procam94.htm,El problema campesino en Francia y Alemania,1890,"marx_engels El problema campesino en Francia y
  Alemania. _"
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/1894/crist-prim.htm,Contribucion a la historia del cristianismo primitivo,1894,marx_engels Contribución a la historia del cristianismo primitivo _
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/cartas/e11-3-95.htm,Carta de Engels a Werner Sombart 11 de marzo de 1895,1863,marx_engels Carta de Engels a Werner Sombart (11 de marzo de 1895). _
marx engels,https://www.marxists.org/espanol/m-e/indice.htm,https://www.marxists.org/espanol/m-e/selecciones.htm,Colecciones tematicas,1863,marx_engels Colecciones tematicas _
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/index.htm,Archivo V I Lenin,1905,"lenin Archivo V.
    I. Lenin _"
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1893/001.htm,Los nuevos cambios economicos en la vida campesina,1893,"lenin Los nuevos cambios económicos en la vida
          campesina. _"
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1893/probmerca/index.htm,El llamado problema de los mercados,1893,"lenin El llamado problema de los
          mercados _"
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1893/octubre/05.htm,Carta a su madre 5 de octubre,1893,lenin Carta a su madre (5 de octubre) _
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1893/octubre/06.htm,Carta a su hermana 6 de octubre,1893,"lenin Carta a su hermana (6 de
          octubre) _"
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1893/diciembre/a-maslov.htm,Carta a P P Maslov diciembre,1893,lenin Carta a P. P. Maslov (diciembre) _
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1894/struve/index.htm,El contenido economico del populismo y su critica en el libro del Senor Struve,1894,lenin El contenido económico del populismo y su crítica en el libro del Señor Struve _
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1894/diciembre/13.htm,Carta a su hermana 13 de diciembre,1894,"lenin Carta a su hermana (13 de
          diciembre) _"
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1894/diciembre/24.htm,Carta a su hermana 24 de diciembre,1894,"lenin Carta a su hermana (24 de
          diciembre) _"
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1890s/engels.htm,Federico Engels,1890,lenin Federico Engels. _
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1895/ressagrada/index.htm,Resumen del libro de Marx y Engels La Sagrada Familia,1895,"lenin Resumen del libro de Marx
          y Engels ""La Sagrada Familia"" _"
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1895/leydemultas/index.htm,Explicacion de la Ley de Multas que se aplica a los obreros en las fabricas,1895,"lenin Explicación de la Ley de Multas que se aplica a los obreros en
          las fábricas _"
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1895/mayo/14.htm,Carta a su madre 14 de mayo,1895,lenin Carta a su madre (14 de mayo) _
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1895/mayo/20.htm,Carta a su madre 20 de mayo,1895,lenin Carta a su madre (20 de mayo) _
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1895/junio/08.htm,Carta a su madre 8 de junio,1895,lenin Carta a su madre (8 de junio) _
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1895/julio/18.htm,Carta a su madre 18 de julio,1895,lenin Carta a su madre (18 de julio) _
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1895/agosto/09.htm,Carta a su madre 9 de agosto,1895,lenin Carta a su madre (9 de agosto) _
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1895/agosto/19.htm,Carta a su madre 19 de agosto,1895,lenin Carta a su madre (19 de agosto) _
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1895/septiembre/07.htm,Carta a su madre 7 de septiembre,1895,lenin Carta a su madre (7 de septiembre) _
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1895/noviembre/000a.htm,Carta a P B Axelrod principios de noviembre,1895,lenin Carta a P. B. Axelrod (principios de noviembre) _
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1895/noviembre/000b.htm,Carta a P B Axelrod mediados de noviembre,1895,lenin Carta a P. B. Axelrod (mediados de noviembre) _
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1895/noviembre/07.htm,Carta a los obreros y obreras de la fabrica Thornton 7 de noviembre,1895,"lenin Carta a los obreros y obreras de la fábrica Thornton
          (7 de
          noviembre) _"
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1895/diciembre/05.htm,Carta a su madre 5 de diciembre,1895,lenin Carta a su madre (5 de diciembre) _
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1895/diciembre/08.htm,En que piensan nuestros ministros,1895,lenin ¿En qué piensan nuestros ministros? _
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1895/escuelas.htm,Escuelas granja y escuelas correccionales,1895,lenin Escuelas-granja y escuelas correccionales _
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1896/julio/0000a.htm,Proyecto y explicacion del programa del Partido Socialdemocrata,1896,"lenin Proyecto y explicacion del programa del Partido
          Socialdemócrata _"
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1896/enero/02.htm,Carta a A K Chebotariova 2 de enero,1896,"lenin Carta a A. K. Chebotariova (2 de
          enero) _"
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1896/enero/12.htm,Carta a su hermana A I Ulianova Elizarova 12 de enero,1896,"lenin Carta a su hermana, A. I.
          Uliánova-Elizárova (12 de enero) _"
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1896/enero/16.htm,Carta a su hermana A I Ulianova Elizarova 16 de enero,1896,"lenin Carta a su hermana, A. I.
          Uliánova-Elizárova (16 de enero) _"
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1896/noviembre/25.htm,Al gobierno zarista,1896,lenin Al gobierno zarista _
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1896/0000a.htm,Comunicacion en nombre de los viejos a los miembros de la Union de Lucha por la Emancipacion de la Clase Obrera de Petesburgo,1896,"lenin Comunicación en nombre de los
          ""viejos"" a los miembros de la ""Unión de Lucha por la
          Emancipación de la Clase Obrera"" de Petesburgo _"
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1897/marzo/02.htm,Carta a su madre M A Ulianova 2 de marzo,1897,"lenin Carta a su madre, M. A. Uliánova
          (2 de marzo) _"
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1897/marzo/10.htm,Carta a su hermana M I Ulianova 10 de marzo,1897,"lenin Carta a su hermana, M. I. Uliánova
          (10 de marzo) _"
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1897/marzo/15.htm,Carta a su madre M A Ulianova 15 de marzo,1897,"lenin Carta a su madre, M. A. Uliánova
          (15 de marzo) _"
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1897/marzo/26.htm,Carta a su madre M A Ulianova 26 de marzo,1897,"lenin Carta a su madre, M. A. Uliánova
          (26 de marzo) _"
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1897/abril/05.htm,Carta a su madre M A Ulianova 5 de abril,1897,"lenin Carta a su madre, M. A. Uliánova (5 de abril) _"
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1897/abril/17.htm,Carta a su madre M A Ulianova y a su hermana A I Ulianova Elizarova 17 de abril,1897,"lenin Carta a su madre, M. A. Uliánova, y a su hermana, A. I. 
          Uliánova-Elizárova (17 de abril) _"
lenin,https://www.marxists.org/espanol/lenin/obras/escritos.htm,https://www.marxists.org/espanol/lenin/obras/1897/mayo/07.htm,Carta a su madre M A Ulianova 7 de mayo,1897,"lenin Carta a su madre, M. A. Uliánova
          (7 de mayo) _"
